cell,leg,rep,nul,pos,con,read,inp,spell,outcome,msg,expected
c00319,A,i64,0,let_local,direct,print,1,inline,correct,,80|1
c00320,A,i64,0,let_local,is_t,print,0,inline,correct,,70|1
c00321,A,i64,0,let_local,is_t,print,1,inline,correct,,80|1
c00322,A,i64,0,let_local,eqcmp,print,0,inline,correct,,true|1
c00323,A,i64,0,let_local,eqcmp,print,1,inline,correct,,false|1
c00324,A,i64,0,let_local,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00325,A,i64,0,let_local,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00326,A,i64,0,let_local,printdirect,print,0,inline,correct,,70|1
c00327,A,i64,0,let_local,printdirect,print,1,inline,correct,,80|1
c00328,A,i64,0,param,direct,print,0,inline,correct,,70|1
c00329,A,i64,0,param,direct,print,1,inline,correct,,80|1
c00330,A,i64,0,param,is_t,print,0,inline,correct,,70|1
c00331,A,i64,0,param,is_t,print,1,inline,correct,,80|1
c00332,A,i64,0,param,eqcmp,print,0,inline,correct,,true|1
c00333,A,i64,0,param,eqcmp,print,1,inline,correct,,false|1
c00334,A,i64,0,param,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00335,A,i64,0,param,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00336,A,i64,0,param,printdirect,print,0,inline,correct,,70|1
c00337,A,i64,0,param,printdirect,print,1,inline,correct,,80|1
c00338,A,i64,0,ret_unann,direct,print,0,inline,correct,,70|1
c00339,A,i64,0,ret_unann,direct,print,1,inline,correct,,80|1
c00340,A,i64,0,ret_unann,is_t,print,0,inline,correct,,70|1
c00341,A,i64,0,ret_unann,is_t,print,1,inline,correct,,80|1
c00342,A,i64,0,ret_unann,eqcmp,print,0,inline,correct,,true|1
c00343,A,i64,0,ret_unann,eqcmp,print,1,inline,correct,,false|1
c00344,A,i64,0,ret_unann,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00345,A,i64,0,ret_unann,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00346,A,i64,0,ret_unann,printdirect,print,0,inline,correct,,70|1
c00347,A,i64,0,ret_unann,printdirect,print,1,inline,correct,,80|1
c00348,A,i64,0,ret_ann,direct,print,0,inline,correct,,70|1
c00349,A,i64,0,ret_ann,direct,print,1,inline,correct,,80|1
c00350,A,i64,0,ret_ann,is_t,print,0,inline,correct,,70|1
c00351,A,i64,0,ret_ann,is_t,print,1,inline,correct,,80|1
c00352,A,i64,0,ret_ann,eqcmp,print,0,inline,correct,,true|1
c00353,A,i64,0,ret_ann,eqcmp,print,1,inline,correct,,false|1
c00354,A,i64,0,ret_ann,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00355,A,i64,0,ret_ann,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00356,A,i64,0,ret_ann,printdirect,print,0,inline,correct,,70|1
c00357,A,i64,0,ret_ann,printdirect,print,1,inline,correct,,80|1
c00358,A,i64,0,global,direct,print,0,inline,correct,,70|1
c00359,A,i64,0,global,direct,print,1,inline,correct,,80|1
c00360,A,i64,0,global,is_t,print,0,inline,correct,,70|1
c00361,A,i64,0,global,is_t,print,1,inline,correct,,80|1
c00362,A,i64,0,global,eqcmp,print,0,inline,correct,,true|1
c00363,A,i64,0,global,eqcmp,print,1,inline,correct,,false|1
c00364,A,i64,0,global,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00365,A,i64,0,global,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00366,A,i64,0,global,printdirect,print,0,inline,correct,,70|1
c00367,A,i64,0,global,printdirect,print,1,inline,correct,,80|1
c00368,A,i64,0,field,direct,print,0,inline,correct,,70|1
c00369,A,i64,0,field,direct,print,1,inline,correct,,80|1
c00370,A,i64,0,field,is_t,print,0,inline,correct,,70|1
c00371,A,i64,0,field,is_t,print,1,inline,correct,,80|1
c00372,A,i64,0,field,eqcmp,print,0,inline,correct,,true|1
c00373,A,i64,0,field,eqcmp,print,1,inline,correct,,false|1
c00374,A,i64,0,field,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00375,A,i64,0,field,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00376,A,i64,0,field,printdirect,print,0,inline,correct,,70|1
c00377,A,i64,0,field,printdirect,print,1,inline,correct,,80|1
c00378,A,i64,0,elem,direct,print,0,inline,correct,,70|1
c00379,A,i64,0,elem,direct,print,1,inline,correct,,80|1
c00380,A,i64,0,elem,is_t,print,0,inline,correct,,70|1
c00381,A,i64,0,elem,is_t,print,1,inline,correct,,80|1
c00382,A,i64,0,elem,eqcmp,print,0,inline,correct,,true|1
c00383,A,i64,0,elem,eqcmp,print,1,inline,correct,,false|1
c00384,A,i64,0,elem,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00385,A,i64,0,elem,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00386,A,i64,0,elem,printdirect,print,0,inline,correct,,70|1
c00387,A,i64,0,elem,printdirect,print,1,inline,correct,,80|1
c00388,A,i64,0,mapval,direct,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00389,A,i64,0,mapval,direct,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",80|1
c00390,A,i64,0,mapval,is_t,print,0,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,70|1
c00391,A,i64,0,mapval,is_t,print,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,80|1
c00392,A,i64,0,mapval,eqcmp,print,0,inline,correct,,true|1
c00393,A,i64,0,mapval,eqcmp,print,1,inline,correct,,false|1
c00394,A,i64,0,mapval,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00395,A,i64,0,mapval,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00396,A,i64,0,mapval,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00397,A,i64,0,mapval,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",80|1
c00398,A,i64,0,capture,direct,print,0,inline,correct,,70|1
c00399,A,i64,0,capture,direct,print,1,inline,correct,,80|1
c00400,A,i64,0,capture,is_t,print,0,inline,correct,,70|1
c00401,A,i64,0,capture,is_t,print,1,inline,correct,,80|1
c00402,A,i64,0,capture,eqcmp,print,0,inline,correct,,true|1
c00403,A,i64,0,capture,eqcmp,print,1,inline,correct,,false|1
c00404,A,i64,0,capture,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00405,A,i64,0,capture,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00406,A,i64,0,capture,printdirect,print,0,inline,correct,,70|1
c00407,A,i64,0,capture,printdirect,print,1,inline,correct,,80|1
c00408,A,i64,0,loopvar,direct,print,0,inline,correct,,70|1
c00409,A,i64,0,loopvar,direct,print,1,inline,correct,,80|1
c00410,A,i64,0,loopvar,is_t,print,0,inline,correct,,70|1
c00411,A,i64,0,loopvar,is_t,print,1,inline,correct,,80|1
c00412,A,i64,0,loopvar,eqcmp,print,0,inline,correct,,true|1
c00413,A,i64,0,loopvar,eqcmp,print,1,inline,correct,,false|1
c00414,A,i64,0,loopvar,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,70|1
c00415,A,i64,0,loopvar,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,80|1
c00416,A,i64,0,loopvar,printdirect,print,0,inline,correct,,70|1
c00417,A,i64,0,loopvar,printdirect,print,1,inline,correct,,80|1
c00418,A,i64,1,const_local,nenull,print,0,inline,correct,,70|1
c00419,A,i64,1,const_local,nenull,print,1,inline,correct,,NUL|1
c00420,A,i64,1,const_local,eqnull_else,print,0,inline,correct,,70|1
c00421,A,i64,1,const_local,eqnull_else,print,1,inline,correct,,NUL|1
c00422,A,i64,1,const_local,is_t,print,0,inline,correct,,70|1
c00423,A,i64,1,const_local,is_t,print,1,inline,correct,,NUL|1
c00424,A,i64,1,const_local,match_null,print,0,inline,correct,,70|1
c00425,A,i64,1,const_local,match_null,print,1,inline,correct,,NUL|1
c00426,A,i64,1,const_local,andguard,print,0,inline,correct,,true|1
c00427,A,i64,1,const_local,andguard,print,1,inline,correct,,false|1
c00428,A,i64,1,const_local,coalesce,print,0,inline,correct,,70|1
c00429,A,i64,1,const_local,coalesce,print,1,inline,correct,,0|1
c00430,A,i64,1,const_local,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00431,A,i64,1,const_local,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00432,A,i64,1,const_local,eqnullcmp,print,0,inline,correct,,false|1
c00433,A,i64,1,const_local,eqnullcmp,print,1,inline,correct,,true|1
c00434,A,i64,1,const_local,while_g,print,0,inline,correct,,70|1
c00435,A,i64,1,const_local,while_g,print,1,inline,correct,,NUL|1
c00436,A,i64,1,let_local,nenull,print,0,inline,correct,,70|1
c00437,A,i64,1,let_local,nenull,print,1,inline,correct,,NUL|1
c00438,A,i64,1,let_local,eqnull_else,print,0,inline,correct,,70|1
c00439,A,i64,1,let_local,eqnull_else,print,1,inline,correct,,NUL|1
c00440,A,i64,1,let_local,is_t,print,0,inline,correct,,70|1
c00441,A,i64,1,let_local,is_t,print,1,inline,correct,,NUL|1
c00442,A,i64,1,let_local,match_null,print,0,inline,correct,,70|1
c00443,A,i64,1,let_local,match_null,print,1,inline,correct,,NUL|1
c00444,A,i64,1,let_local,andguard,print,0,inline,correct,,true|1
c00445,A,i64,1,let_local,andguard,print,1,inline,correct,,false|1
c00446,A,i64,1,let_local,coalesce,print,0,inline,correct,,70|1
c00447,A,i64,1,let_local,coalesce,print,1,inline,correct,,0|1
c00448,A,i64,1,let_local,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00449,A,i64,1,let_local,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00450,A,i64,1,let_local,eqnullcmp,print,0,inline,correct,,false|1
c00451,A,i64,1,let_local,eqnullcmp,print,1,inline,correct,,true|1
c00452,A,i64,1,let_local,while_g,print,0,inline,correct,,70|1
c00453,A,i64,1,let_local,while_g,print,1,inline,correct,,NUL|1
c00454,A,i64,1,param,nenull,print,0,inline,correct,,70|1
c00455,A,i64,1,param,nenull,print,1,inline,correct,,NUL|1
c00456,A,i64,1,param,eqnull_else,print,0,inline,correct,,70|1
c00457,A,i64,1,param,eqnull_else,print,1,inline,correct,,NUL|1
c00458,A,i64,1,param,is_t,print,0,inline,correct,,70|1
c00459,A,i64,1,param,is_t,print,1,inline,correct,,NUL|1
c00460,A,i64,1,param,match_null,print,0,inline,correct,,70|1
c00461,A,i64,1,param,match_null,print,1,inline,correct,,NUL|1
c00462,A,i64,1,param,andguard,print,0,inline,correct,,true|1
c00463,A,i64,1,param,andguard,print,1,inline,correct,,false|1
c00464,A,i64,1,param,coalesce,print,0,inline,correct,,70|1
c00465,A,i64,1,param,coalesce,print,1,inline,correct,,0|1
c00466,A,i64,1,param,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00467,A,i64,1,param,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00468,A,i64,1,param,eqnullcmp,print,0,inline,correct,,false|1
c00469,A,i64,1,param,eqnullcmp,print,1,inline,correct,,true|1
c00470,A,i64,1,param,while_g,print,0,inline,correct,,70|1
c00471,A,i64,1,param,while_g,print,1,inline,correct,,NUL|1
c00472,A,i64,1,ret_unann,nenull,print,0,inline,correct,,70|1
c00473,A,i64,1,ret_unann,nenull,print,1,inline,correct,,NUL|1
c00474,A,i64,1,ret_unann,eqnull_else,print,0,inline,correct,,70|1
c00475,A,i64,1,ret_unann,eqnull_else,print,1,inline,correct,,NUL|1
c00476,A,i64,1,ret_unann,is_t,print,0,inline,correct,,70|1
c00477,A,i64,1,ret_unann,is_t,print,1,inline,correct,,NUL|1
c00478,A,i64,1,ret_unann,match_null,print,0,inline,correct,,70|1
c00479,A,i64,1,ret_unann,match_null,print,1,inline,correct,,NUL|1
c00480,A,i64,1,ret_unann,andguard,print,0,inline,correct,,true|1
c00481,A,i64,1,ret_unann,andguard,print,1,inline,correct,,false|1
c00482,A,i64,1,ret_unann,coalesce,print,0,inline,correct,,70|1
c00483,A,i64,1,ret_unann,coalesce,print,1,inline,correct,,0|1
c00484,A,i64,1,ret_unann,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00485,A,i64,1,ret_unann,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00486,A,i64,1,ret_unann,eqnullcmp,print,0,inline,correct,,false|1
c00487,A,i64,1,ret_unann,eqnullcmp,print,1,inline,correct,,true|1
c00488,A,i64,1,ret_unann,while_g,print,0,inline,correct,,70|1
c00489,A,i64,1,ret_unann,while_g,print,1,inline,correct,,NUL|1
c00490,A,i64,1,ret_ann,nenull,print,0,inline,correct,,70|1
c00491,A,i64,1,ret_ann,nenull,print,1,inline,correct,,NUL|1
c00492,A,i64,1,ret_ann,eqnull_else,print,0,inline,correct,,70|1
c00493,A,i64,1,ret_ann,eqnull_else,print,1,inline,correct,,NUL|1
c00494,A,i64,1,ret_ann,is_t,print,0,inline,correct,,70|1
c00495,A,i64,1,ret_ann,is_t,print,1,inline,correct,,NUL|1
c00496,A,i64,1,ret_ann,match_null,print,0,inline,correct,,70|1
c00497,A,i64,1,ret_ann,match_null,print,1,inline,correct,,NUL|1
c00498,A,i64,1,ret_ann,andguard,print,0,inline,correct,,true|1
c00499,A,i64,1,ret_ann,andguard,print,1,inline,correct,,false|1
c00500,A,i64,1,ret_ann,coalesce,print,0,inline,correct,,70|1
c00501,A,i64,1,ret_ann,coalesce,print,1,inline,correct,,0|1
c00502,A,i64,1,ret_ann,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00503,A,i64,1,ret_ann,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00504,A,i64,1,ret_ann,eqnullcmp,print,0,inline,correct,,false|1
c00505,A,i64,1,ret_ann,eqnullcmp,print,1,inline,correct,,true|1
c00506,A,i64,1,ret_ann,while_g,print,0,inline,correct,,70|1
c00507,A,i64,1,ret_ann,while_g,print,1,inline,correct,,NUL|1
c00508,A,i64,1,global,nenull,print,0,inline,correct,,70|1
c00509,A,i64,1,global,nenull,print,1,inline,correct,,NUL|1
c00510,A,i64,1,global,eqnull_else,print,0,inline,correct,,70|1
c00511,A,i64,1,global,eqnull_else,print,1,inline,correct,,NUL|1
c00512,A,i64,1,global,is_t,print,0,inline,correct,,70|1
c00513,A,i64,1,global,is_t,print,1,inline,correct,,NUL|1
c00514,A,i64,1,global,match_null,print,0,inline,correct,,70|1
c00515,A,i64,1,global,match_null,print,1,inline,correct,,NUL|1
c00516,A,i64,1,global,andguard,print,0,inline,correct,,true|1
c00517,A,i64,1,global,andguard,print,1,inline,correct,,false|1
c00518,A,i64,1,global,coalesce,print,0,inline,correct,,70|1
c00519,A,i64,1,global,coalesce,print,1,inline,correct,,0|1
c00520,A,i64,1,global,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00521,A,i64,1,global,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00522,A,i64,1,global,eqnullcmp,print,0,inline,correct,,false|1
c00523,A,i64,1,global,eqnullcmp,print,1,inline,correct,,true|1
c00524,A,i64,1,global,while_g,print,0,inline,correct,,70|1
c00525,A,i64,1,global,while_g,print,1,inline,correct,,NUL|1
c00526,A,i64,1,field,nenull,print,0,inline,correct,,70|1
c00527,A,i64,1,field,nenull,print,1,inline,correct,,NUL|1
c00528,A,i64,1,field,eqnull_else,print,0,inline,correct,,70|1
c00529,A,i64,1,field,eqnull_else,print,1,inline,correct,,NUL|1
c00530,A,i64,1,field,is_t,print,0,inline,correct,,70|1
c00531,A,i64,1,field,is_t,print,1,inline,correct,,NUL|1
c00532,A,i64,1,field,match_null,print,0,inline,correct,,70|1
c00533,A,i64,1,field,match_null,print,1,inline,correct,,NUL|1
c00534,A,i64,1,field,andguard,print,0,inline,correct,,true|1
c00535,A,i64,1,field,andguard,print,1,inline,correct,,false|1
c00536,A,i64,1,field,coalesce,print,0,inline,correct,,70|1
c00537,A,i64,1,field,coalesce,print,1,inline,correct,,0|1
c00538,A,i64,1,field,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",70|1
c00539,A,i64,1,field,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (i64?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c00540,A,i64,1,field,eqnullcmp,print,0,inline,correct,,false|1
c00541,A,i64,1,field,eqnullcmp,print,1,inline,correct,,true|1
c00542,A,i64,1,field,while_g,print,0,inline,correct,,70|1
c00543,A,i64,1,field,while_g,print,1,inline,correct,,NUL|1
c00544,A,i64,1,elem,nenull,print,0,inline,correct,,70|1
c00545,A,i64,1,elem,nenull,print,1,inline,correct,,NUL|1
c00546,A,i64,1,elem,eqnull_else,print,0,inline,correct,,70|1
c00547,A,i64,1,elem,eqnull_else,print,1,inline,correct,,NUL|1
c00548,A,i64,1,elem,is_t,print,0,inline,correct,,70|1
c00549,A,i64,1,elem,is_t,print,1,inline,correct,,NUL|1
c00550,A,i64,1,elem,match_null,print,0,inline,correct,,70|1
